Date	DayCount	PFT	Age	NumberPlants	Height	Width	LAI	CoveredArea	RootDepth	NumberSoilLayers	ShootBiomass	GreenShootBiomass	BrownShootBiomass	ClippedShootBiomass	RootBiomass	RecruitmentBiomass	ExudationBiomass	GPP	NPP	Respiration	Radiation	ShadingIndicator	LimitingFactorWater	LimitingFactorNitrogen	AllocationShoot	AllocationRoot	AllocationRecruitment	AllocationExudation
2013-04-17	107	1	4	5	0.663299	1.65825	0.0535839	2.15968	3.89296	1	0.00114601	0.00106283	8.31805e-05	0	0.000279699	0	1.25353e-05	0.000168806	0.000125353	4.34531e-05	316.551	0.806829	1	1	0.721782	0.178218	0	0.1
2013-04-17	107	2	4	5	1.39996	1.96073	0.417125	3.01942	9.76867	1	0.00439255	0.00424741	0.000145137	0	0.00128137	0	0.000218785	0.00276988	0.00218785	0.000582032	392.339	1	1	1	0.69638	0.20362	0	0.1
2013-04-18	108	0	5	4	1.12808	0.940068	0.078325	0.694078	3.25235	1	0.000861275	0.000820965	4.03094e-05	0	0.000364727	0	5.53547e-06	8.17028e-05	5.53547e-05	2.6348e-05	513.789	1	1	1	0.631343	0.268657	0	0.1
2013-04-18	108	1	5	5	0.680883	1.70221	0.0550044	2.2757	3.98355	1	0.00123959	0.00113219	0.000107401	0	0.000301912	0	1.31152e-05	0.000178434	0.000131152	4.72818e-05	303.705	0.591108	1	1	0.721782	0.178218	0	0.1
2013-04-18	108	2	5	5	1.62393	2.27441	0.483859	4.06283	11.4921	2	0.00685605	0.0066168	0.000239253	0	0.00199985	0	0.000354106	0.00448612	0.00354106	0.000945061	513.789	1	1	1	0.69638	0.20362	0	0.1
2013-04-19	109	0	6	4	1.1436	0.953001	0.0794026	0.713308	3.29212	1	0.000897314	0.000848377	4.8937e-05	0	0.000379759	0	5.78669e-06	8.1134e-05	5.78669e-05	2.32671e-05	416.994	1	1	1	0.631343	0.268657	0	0.1
2013-04-19	109	1	6	5	0.69404	1.7351	0.0560673	2.3645	4.05041	1	0.00131284	0.00117983	0.000133014	0	0.000319079	0	1.03355e-05	0.000139714	0.000103355	3.63588e-05	138.872	0.333031	1	1	0.721782	0.178218	0	0.1
2013-04-19	109	2	6	5	1.8745	2.62534	0.558516	5.4133	13.447	2	0.0105445	0.0101587	0.000385738	0	0.00307551	0	0.000530215	0.00669101	0.00530215	0.00138886	416.994	1	1	1	0.69638	0.20362	0	0.1
2013-04-20	110	0	7	4	1.15576	0.963137	0.080247	0.728561	3.32314	1	0.000926249	0.00087068	5.55692e-05	0	0.000391775	0	4.67205e-06	6.44515e-05	4.67205e-05	1.7731e-05	419.31	1	1	1	0.631343	0.268657	0	0.1
2013-04-20	110	1	7	5	0.699398	1.7485	0.0565002	2.40115	4.07554	1	0.00134349	0.00119058	0.000152907	0	0.000325703	0	4.45972e-06	6.30653e-05	4.45972e-05	1.84681e-05	53.99	0.128759	1	1	0.721782	0.178218	0	0.1
2013-04-20	110	2	7	5	2.10365	2.94629	0.626795	6.81776	15.2555	2	0.0149037	0.0143474	0.000556309	0	0.00434568	0	0.00062679	0.00789958	0.0062679	0.00163169	419.31	1	1	1	0.69638	0.20362	0	0.1
2013-04-21	111	0	8	4	1.17055	0.975457	0.0812735	0.74732	3.36105	1	0.000962251	0.00089766	6.4591e-05	0	0.00040682	0	5.80575e-06	8.13858e-05	5.80575e-05	2.33283e-05	323.951	0.737886	1	1	0.631343	0.268657	0	0.1
2013-04-21	111	1	8	5	0.701273	1.75318	0.0566517	2.41404	4.0822	1	0.00135432	0.00117488	0.000179441	0	0.000327474	0	1.75208e-06	3.23645e-05	1.75208e-05	1.48437e-05	16.9367	0.0385778	1	1	0.721782	0.178218	0	0.1
2013-04-21	111	2	8	5	2.43173	3.40579	0.724548	9.11015	17.8797	2	0.0230208	0.0221472	0.000873561	0	0.00671304	0	0.00116688	0.0147152	0.0116688	0.00304641	439.026	1	1	1	0.69638	0.20362	0	0.1
2013-04-22	112	0	9	4	1.1763	0.980246	0.0816725	0.754675	3.37541	1	0.000976494	0.000902674	7.38193e-05	0	0.000412624	0	2.37397e-06	3.9086e-05	2.37397e-05	1.53462e-05	61.8784	0.183292	1	1	0.631343	0.268657	0	0.1
2013-04-22	112	1	9	5	0.700915	1.75229	0.0566227	2.41157	4.07709	1	0.00135225	0.00114691	0.000205341	0	0.000326115	0	1.75208e-06	2.52591e-06	0	1.07139e-05	1.2011	0.00355783	1	1	0.721782	0.178218	0	0.1
2013-04-22	112	2	9	5	2.78865	3.90567	0.830894	11.9807	20.7725	3	0.034718	0.0333549	0.00136314	0	0.010124	0	0.0016817	0.0212274	0.016817	0.0044104	337.595	1	1	1	0.69638	0.20362	0	0.1
2013-04-23	113	0	10	4	1.17596	0.979966	0.0816492	0.754243	3.37397	1	0.000975655	0.000892645	8.30105e-05	0	0.000412043	0	2.37397e-06	7.05576e-06	0	1.02253e-05	7.82732	0.0169493	1	1	0.631343	0.268657	0	0.1
2013-04-23	113	1	10	5	0.700513	1.75128	0.0565902	2.40881	4.07199	1	0.00134992	0.0011196	0.000230321	0	0.000324762	0	1.75208e-06	9.10642e-08	0	1.132e-05	0.0439685	9.52096e-05	1	1	0.721782	0.178218	0	0.1
2013-04-23	113	2	10	5	3.22693	4.51952	0.961483	16.0426	24.3735	3	0.053795	0.051695	0.00209999	0.00378314	0.0156882	0	0.0027425	0.034616	0.027425	0.00719092	461.807	1	1	1	0.69638	0.20362	0	0.1
2013-04-24	114	0	11	4	1.17559	0.979654	0.0816232	0.753764	3.37254	1	0.000974726	0.000882726	9.19995e-05	0	0.000411461	0	2.37397e-06	9.34589e-08	0	1.17909e-05	0.0985825	0.000204317	1	1	0.631343	0.268657	0	0.1
2013-04-24	114	1	11	5	0.700068	1.75017	0.0565543	2.40575	4.0669	1	0.00134735	0.00109294	0.000254409	0	0.000323414	0	1.75208e-06	1.93889e-10	0	1.2904e-05	9.58326e-05	1.98617e-07	1	1	0.721782	0.178218	0	0.1
2013-04-24	114	2	11	5	3.73758	5.2347	1.11363	21.5216	28.6278	3	0.0835876	0.0803455	0.00324213	0.0164953	0.0243779	0	0.00428291	0.0541393	0.0428291	0.0113102	482.499	1	1	1	0.69638	0.20362	0	0.1
2013-04-25	115	0	12	3	1.17518	0.979313	0.0815948	0.753239	3.37111	1	0.000973708	0.000872918	0.00010079	0	0.000410881	0	2.37397e-06	4.67641e-11	0	1.36396e-05	4.98378e-05	9.75827e-08	1	1	0.631343	0.268657	0	0.1
2013-04-25	115	1	12	5	0.699582	1.74896	0.056515	2.40241	4.06181	1	0.00134455	0.00106692	0.000277627	0	0.000322072	0	1.75208e-06	8.99923e-15	0	1.47572e-05	4.55535e-09	8.91941e-12	1	1	0.721782	0.178218	0	0.1
2013-04-25	115	2	12	5	4.33404	6.07008	1.29135	28.9387	33.6671	4	0.130331	0.125314	0.00501748	0.0401166	0.0380121	0	0.00671967	0.0850886	0.0671967	0.0178919	510.724	1	1	1	0.69638	0.20362	0	0.1
2013-04-26	116	0	13	3	1.17473	0.978943	0.0815639	0.75267	3.36968	1	0.000972603	0.000863219	0.000109384	0	0.000410301	0	2.37397e-06	1.04462e-16	0	1.43774e-05	1.12153e-10	2.17041e-13	1	1	0.631343	0.268657	0	0.1
2013-04-26	116	1	13	5	0.699056	1.74764	0.0564725	2.3988	4.05673	1	0.00134152	0.00104152	0.000299999	0	0.000320736	0	1.75208e-06	0	0	1.53791e-05	4.16544e-16	8.06105e-19	1	1	0.721782	0.178218	0	0.1
2013-04-26	116	2	13	5	5.02557	7.03861	1.4974	38.9102	39.5923	4	0.203201	0.195415	0.00778687	0.0819008	0.0592668	0	0.0104754	0.132754	0.104754	0.0279994	516.737	1	1	1	0.69638	0.20362	0	0.1
2013-04-27	117	0	14	3	1.17427	0.978555	0.0815316	0.752073	3.36824	1	0.000971448	0.000857082	0.000114366	0	0.000409723	0	2.37397e-06	0	0	5.5767e-06	7.10679e-21	8.41799e-23	1	1	0.631343	0.268657	0	0.1
2013-04-27	117	1	14	5	0.698507	1.74627	0.0564282	2.39503	4.05166	1	0.00133836	0.00102565	0.000312708	0	0.000319405	0	1.75208e-06	0	0	5.92117e-06	3.5557e-28	4.21172e-30	1	1	0.721782	0.178218	0	0.1
2013-04-27	117	2	14	5	5.28839	7.40671	1.5757	43.0864	41.8514	5	0.236778	0.226256	0.0105224	0.102459	0.068998	0	0.00483687	0.0615691	0.0483687	0.0132003	84.4239	1	1	1	0.69638	0.20362	0	0.1
2013-04-28	118	0	15	3	1.17377	0.978142	0.0814972	0.751439	3.36681	1	0.000970219	0.000848582	0.000121636	0	0.000409145	0	2.37397e-06	0	0	6.98621e-06	1.07591e-24	2.729e-27	1	1	0.631343	0.268657	0	0.1
2013-04-28	118	1	15	5	0.697925	1.74481	0.0563811	2.39104	4.04659	1	0.00133501	0.00100385	0.000331158	0	0.00031808	0	1.75208e-06	0	0	7.34285e-06	8.87873e-33	2.25205e-35	1	1	0.721782	0.178218	0	0.1
2013-04-28	118	2	15	5	6.00668	8.41272	1.78972	55.5857	48.1174	5	0.346957	0.331996	0.0149607	0.173672	0.101121	0	0.0158434	0.199656	0.158434	0.0412222	394.251	1	1	1	0.69638	0.20362	0	0.1
2013-04-29	119	0	16	3	1.17324	0.977701	0.0814605	0.750762	3.36538	1	0.000968908	0.000839154	0.000129755	0	0.000408568	0	2.37397e-06	0	0	8.72709e-06	6.05874e-40	1.7524e-42	1	1	0.631343	0.268657	0	0.1
2013-04-29	119	1	16	5	0.697305	1.74326	0.0563311	2.3868	4.04153	1	0.00133146	0.000979953	0.000351509	0	0.00031676	0	1.75208e-06	0	0	9.06976e-06	2.26356e-50	6.54701e-53	1	1	0.721782	0.178218	0	0.1
2013-04-29	119	2	16	5	6.87157	9.62404	2.04742	72.7453	55.7574	6	0.519445	0.497164	0.022281	0.292665	0.151421	0	0.0248015	0.312994	0.248015	0.064979	345.739	1	1	1	0.69638	0.20362	0	0.1
2013-04-30	120	0	17	3	1.17268	0.977233	0.0814215	0.750044	3.36395	1	0.000967517	0.00082983	0.000137688	0	0.000407992	0	2.37397e-06	0	0	7.87973e-06	1.13553e-64	3.59423e-67	1	1	0.631343	0.268657	0	0.1
2013-04-30	120	1	17	5	0.69665	1.74163	0.0562782	2.38232	4.03647	1	0.00132771	0.000956621	0.000371093	0	0.000315446	0	1.75208e-06	0	0	8.09773e-06	2.56632e-78	8.12302e-81	1	1	0.721782	0.178218	0	0.1
2013-04-30	120	2	17	5	7.8283	10.964	2.33249	94.4123	64.3141	7	0.768024	0.73478	0.0332444	0.473698	0.223903	0	0.0357441	0.450857	0.357441	0.0934153	315.932	1	1	1	0.69638	0.20362	0	0.1
2013-05-01	121	0	18	3	1.17209	0.976739	0.0813803	0.749284	3.36253	1	0.000966048	0.00082061	0.000145439	0	0.000407416	0	2.37397e-06	0	0	8.7356e-06	2.09844e-101	6.73711e-104	1	1	0.631343	0.268657	0	0.1
2013-05-01	121	1	18	5	0.695961	1.7399	0.0562225	2.3776	4.03142	1	0.00132377	0.000933844	0.000389931	0	0.000314137	0	1.75208e-06	0	0	8.87755e-06	4.09659e-119	1.31522e-121	1	1	0.721782	0.178218	0	0.1
2013-05-01	121	2	18	5	8.90112	12.4666	2.65214	122.063	74.0269	8	1.12903	1.07959	0.0494445	0.748507	0.329163	0	0.0519123	0.655602	0.519123	0.136479	311.475	1	1	1	0.69638	0.20362	0	0.1
2013-05-02	122	0	19	3	1.17146	0.976217	0.0813369	0.748485	3.3611	1	0.000964503	0.000811492	0.000153011	0	0.000406841	0	2.37397e-06	0	0	9.5141e-06	2.43764e-156	1.14602e-158	1	1	0.631343	0.268657	0	0.1
2013-05-02	122	1	19	5	0.695238	1.73809	0.0561641	2.37267	4.02638	1	0.00131965	0.00091161	0.000408044	0	0.000312833	0	1.75208e-06	0	0	9.56181e-06	3.10295e-179	1.45881e-181	1	1	0.721782	0.178218	0	0.1
2013-05-02	122	2	19	5	9.94579	13.9297	2.9634	152.395	83.5878	9	1.57503	1.50179	0.0732407	1.09995	0.459135	0	0.0641517	0.812701	0.641517	0.171184	212.705	1	1	1	0.69638	0.20362	0	0.1
2013-05-03	123	0	20	3	1.1708	0.97567	0.0812913	0.747646	3.35967	1	0.000962883	0.000802475	0.000160408	0	0.000406268	0	2.37397e-06	0	0	9.2942e-06	3.53891e-225	9.24096e-228	1	1	0.631343	0.268657	0	0.1
2013-05-03	123	1	20	5	0.694482	1.73621	0.0561031	2.36751	4.02135	1	0.00131536	0.000889905	0.000425451	0	0.000311535	0	1.75208e-06	0	0	9.23805e-06	9.23298e-254	2.41096e-256	1	1	0.721782	0.178218	0	0.1
2013-05-03	123	2	20	5	11.3605	15.9111	3.38493	198.833	96.6962	10	2.34728	2.24098	0.106299	1.72743	0.684343	0	0.111049	1.40292	1.11049	0.292432	382.959	1	1	1	0.69638	0.20362	0	0.1
2013-05-04	124	0	21	3	1.17012	0.975098	0.0812436	0.74677	3.35824	1	0.000961189	0.000793559	0.000167631	0	0.000405695	0	2.37397e-06	0	0	8.99004e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-04	124	1	21	5	0.693695	1.73424	0.0560395	2.36215	4.01632	1	0.00131089	0.000868717	0.000442173	0	0.000310243	0	1.75208e-06	0	0	8.83791e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-04	124	2	21	5	12.8831	18.0435	3.83858	255.701	110.974	12	3.42318	3.26752	0.155658	2.62604	0.998034	0	0.154724	1.95559	1.54724	0.408347	332.54	1	1	1	0.69638	0.20362	0	0.1
2013-05-05	125	0	22	3	1.1694	0.974501	0.0811939	0.745855	3.35682	1	0.000959425	0.000784741	0.000174684	0	0.000405122	0	2.37397e-06	0	0	1.07441e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-05	125	1	22	5	0.692878	1.73219	0.0559734	2.35659	4.01129	1	0.00130626	0.000848033	0.000458228	0	0.000308955	0	1.75208e-06	0	0	1.04472e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-05	125	2	22	5	14.9051	20.8755	4.44107	342.267	130.192	14	5.30127	5.07365	0.22762	4.23426	1.54587	0	0.270023	3.41312	2.70023	0.712886	625.88	1	1	1	0.69638	0.20362	0	0.1
2013-05-06	126	0	23	3	1.16866	0.97388	0.0811421	0.744905	3.35539	1	0.000957591	0.000776022	0.000181569	0	0.000404551	0	2.37397e-06	0	0	1.14919e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-06	126	1	23	5	0.692031	1.73008	0.055905	2.35083	4.00628	1	0.00130148	0.000827842	0.000473635	0	0.000307673	0	1.75208e-06	0	0	1.10533e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-06	126	2	23	5	17.1586	24.0316	5.11249	453.582	151.896	16	8.08753	7.74803	0.339501	6.67351	2.35851	0	0.400599	5.07077	4.00599	1.06478	576.163	1	1	1	0.69638	0.20362	0	0.1
2013-05-07	127	0	24	3	1.16788	0.973235	0.0810884	0.743918	3.35397	1	0.000955689	0.0007674	0.000188289	0	0.00040398	0	2.37397e-06	0	0	1.1789e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-07	127	1	24	5	0.691155	1.72789	0.0558343	2.34488	4.00126	1	0.00129654	0.000808131	0.000488412	0	0.000306397	0	1.75208e-06	0	0	1.12168e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-07	127	2	24	5	19.3089	27.0433	5.7532	574.394	172.851	18	11.5251	11.0147	0.510437	9.73449	3.36048	-0.411019	0.448711	5.70878	4.48711	1.22167	278.472	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-08	128	0	25	3	1.16708	0.972566	0.0810327	0.742896	3.35254	1	0.000953721	0.000758873	0.000194848	0	0.000403411	0	2.37397e-06	0	0	1.29467e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-08	128	1	25	5	0.690252	1.72563	0.0557613	2.33876	3.99626	1	0.00129147	0.00078889	0.000502577	0	0.000305125	0	1.75208e-06	0	0	1.21862e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-08	128	2	25	5	22.2365	31.1436	6.62549	761.774	201.753	21	17.6024	16.8492	0.753163	15.2276	5.13301	-1.13747	0.793064	10.0706	7.93064	2.13992	517.489	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-09	129	0	26	3	1.16625	0.971875	0.080975	0.74184	3.35112	1	0.000951688	0.000750441	0.000201247	0	0.000402842	0	2.37397e-06	0	0	1.29125e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-09	129	1	26	5	0.689322	1.72331	0.0556862	2.33246	3.99126	1	0.00128625	0.000770107	0.000516146	0	0.000303859	0	1.75208e-06	0	0	1.20245e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-09	129	2	26	5	25.5074	35.7247	7.60008	1002.37	234.47	24	26.5688	25.4441	1.12474	23.444	7.74791	-2.20929	1.17012	14.8682	11.7012	3.16701	528.364	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-10	130	0	27	3	1.16539	0.971161	0.0809156	0.740751	3.34969	1	0.000949592	0.000742103	0.000207489	0	0.000402273	0	2.37397e-06	0	0	1.1024e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-10	130	1	27	5	0.688366	1.72091	0.055609	2.32599	3.98627	1	0.00128091	0.000751771	0.000529137	0	0.000302598	0	1.75208e-06	0	0	1.0157e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-10	130	2	27	5	28.7908	40.3233	8.57839	1277.03	267.702	27	38.2063	36.5203	1.68598	34.2252	11.1403	-3.60069	1.51899	19.3014	15.1899	4.1115	412.82	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-11	131	0	28	3	1.16451	0.970425	0.0808542	0.739628	3.34827	1	0.000947435	0.000733857	0.000213578	0	0.000401706	0	2.37397e-06	0	0	9.61163e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-11	131	1	28	5	0.687385	1.71846	0.0555297	2.31937	3.98128	1	0.00127544	0.000733872	0.000541566	0	0.000301343	0	1.75208e-06	0	0	8.76226e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-11	131	2	28	5	32.5596	45.6017	9.70132	1633.25	306.298	31	55.2599	52.7691	2.49083	50.1683	16.112	-5.63966	2.22595	28.2206	22.2595	5.96108	490.459	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-12	132	0	29	3	1.1636	0.969667	0.0807911	0.738474	3.34685	1	0.000945217	0.000725703	0.000219514	0	0.00040114	0	2.37397e-06	0	0	7.92655e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-12	132	1	29	5	0.686379	1.71595	0.0554484	2.31258	3.9763	1	0.00126985	0.000716398	0.000553449	0	0.000300092	0	1.75208e-06	0	0	7.1503e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-12	132	2	29	5	36.501	51.1219	10.8757	2052.6	347.11	35	77.8552	74.202	3.65323	71.4563	22.6976	-8.34164	2.94976	37.3478	29.4976	7.85026	464.338	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-13	133	0	30	3	1.16267	0.968888	0.0807262	0.737288	3.34543	1	0.000942942	0.00071764	0.000225302	0	0.000400574	0	2.37397e-06	0	0	7.32154e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-13	133	1	30	5	0.685349	1.71337	0.0553653	2.30565	3.97133	1	0.00126414	0.000699341	0.000564801	0	0.000298847	0	1.75208e-06	0	0	6.53567e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-13	133	2	30	5	39.7788	55.7127	11.8523	2437.8	381.338	39	100.769	95.483	5.28624	93.1696	29.3682	-11.0836	2.99346	38.0413	29.9346	8.10676	282.165	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-14	134	0	31	3	1.16171	0.968089	0.0806596	0.736072	3.34401	1	0.000940609	0.000709666	0.000230943	0	0.000400009	0	2.37397e-06	0	0	9.61133e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-14	134	1	31	5	0.684297	1.71074	0.0552803	2.29858	3.96636	1	0.00125833	0.00068269	0.000575638	0	0.000297607	0	1.75208e-06	0	0	8.49074e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-14	134	2	31	5	44.1789	61.8752	13.1633	3006.93	427.758	43	138.044	130.662	7.38174	128.67	40.2307	-15.5426	4.86787	61.9105	48.6787	13.2318	498.157	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-15	135	0	32	3	1.16072	0.967269	0.0805913	0.734825	3.34259	1	0.000938221	0.000701781	0.00023644	0	0.000399445	0	2.37397e-06	0	0	1.19831e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-15	135	1	32	5	0.683222	1.70806	0.0551934	2.29136	3.9614	1	0.00125241	0.000666436	0.000585973	0	0.000296372	0	1.75208e-06	0	0	1.04769e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-15	135	2	32	5	49.2674	69.0019	14.6795	3739.49	481.998	49	191.448	181.2	10.2478	179.79	55.7963	-21.9307	6.97386	88.9997	69.7386	19.2611	654.585	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-16	136	0	33	3	1.15971	0.966428	0.0805213	0.733549	3.34117	1	0.000935778	0.000693983	0.000241795	0	0.000398881	0	2.37397e-06	0	0	1.30297e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-16	136	1	33	5	0.682126	1.70532	0.0551049	2.28402	3.95645	1	0.00124639	0.000650568	0.000595822	0	0.000295143	0	1.75208e-06	0	0	1.12753e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-16	136	2	33	5	54.3522	76.1235	16.1945	4551.21	536.713	54	257.053	242.83	14.2223	242.865	74.9104	-29.7802	8.56933	109.892	85.6933	24.1985	605.635	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-17	137	0	34	3	1.15868	0.965569	0.0804496	0.732245	3.33975	1	0.000933283	0.000686272	0.000247011	0	0.000398319	0	2.37397e-06	0	0	1.37098e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-17	137	1	34	5	0.681009	1.70252	0.0550146	2.27654	3.9515	1	0.00124028	0.000635079	0.000605199	0	0.000293918	0	1.75208e-06	0	0	1.1743e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-17	137	2	34	5	59.4821	83.3083	17.723	5450.88	592.396	60	336.923	317.38	19.5438	319.931	98.1735	-39.3392	10.4357	134.39	104.357	30.0339	588.46	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-18	138	0	35	3	1.15763	0.96469	0.0803764	0.730912	3.33833	1	0.000930737	0.000678647	0.00025209	0	0.000397757	0	2.37397e-06	0	0	9.39976e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-18	138	1	35	5	0.679872	1.69968	0.0549228	2.26895	3.94656	1	0.00123407	0.000619958	0.000614117	0	0.000292698	0	1.75208e-06	0	0	7.96982e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-18	138	2	35	5	62.4608	87.4802	18.6105	6010.48	624.831	63	390.117	363.628	26.4894	371.38	113.611	-45.7218	6.96785	90.6623	69.6785	20.9838	205.339	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-19	139	0	36	3	1.15655	0.963792	0.0803016	0.729552	3.33691	1	0.000928141	0.000671107	0.000257034	0	0.000397196	0	2.37397e-06	0	0	1.02878e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-19	139	1	36	5	0.678715	1.69679	0.0548293	2.26123	3.94162	1	0.00122779	0.000605197	0.000622589	0	0.000291484	0	1.75208e-06	0	0	8.63503e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-19	139	2	36	5	67.6348	94.7266	20.1522	7047.47	681.723	69	495.315	460.909	34.4061	473.345	144.247	-58.3225	13.7563	176.467	137.563	38.9047	560.147	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-20	140	0	37	3	1.15545	0.962876	0.0802253	0.728166	3.33549	1	0.000925496	0.00066365	0.000261846	0	0.000396636	0	2.37397e-06	0	0	9.5396e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-20	140	1	37	5	0.677539	1.69385	0.0547343	2.2534	3.93669	1	0.00122142	0.000590787	0.000630628	0	0.000290274	0	1.75208e-06	0	0	7.92709e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-20	140	2	37	5	72.0254	100.876	21.4604	7992.16	730.276	74	598.175	553.742	44.4325	573.26	174.167	-70.6561	13.4646	173.656	134.646	39.0095	392.155	1	1	1	0.767256	0.224344	-0.0916	0.1
