Date	DayCount	PFT	Fraction	NumberPlants	CoveredArea	ShootBiomass	GreenShootBiomass	BrownShootBiomass	ClippedShootBiomass	RootBiomass	RecruitmentBiomass	ExudationBiomass	GPP	NPP	Respiration
2013-01-13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-13	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-13	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-14	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-14	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-15	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-15	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-16	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-16	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-17	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-17	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-18	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-18	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-19	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-19	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-20	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-20	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-21	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-21	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-22	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-22	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-23	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-23	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-24	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-24	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-25	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-25	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-26	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-26	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-27	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-27	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-28	28	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-28	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-29	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-29	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-30	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-30	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-31	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-01-31	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-01	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-01	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-01	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-02	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-02	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-02	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-03	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-03	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-03	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-04	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-04	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-04	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-05	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-05	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-05	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-06	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-06	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-06	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-07	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-08	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-09	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-09	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-09	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-10	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-10	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-10	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-11	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-11	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-11	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-12	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-12	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-12	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-13	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-13	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-13	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-14	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-14	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-14	45	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-15	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-15	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-15	46	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-16	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-16	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-16	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-17	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-17	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-17	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-18	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-18	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-18	49	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-19	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-19	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-20	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-20	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-20	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-21	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-21	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-21	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-22	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-22	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-22	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-23	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-23	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-23	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-24	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-24	55	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-24	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-25	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-25	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-25	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-26	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-26	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-26	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-27	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-27	58	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-27	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-28	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-28	59	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-02-28	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-01	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-01	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-01	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-02	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-02	61	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-02	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-03	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-03	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-03	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-04	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-04	63	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-04	63	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-05	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-05	64	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-05	64	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-06	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-06	65	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-06	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-07	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-07	66	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-07	66	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-08	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-08	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-08	67	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-09	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-09	68	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-09	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-10	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-10	69	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-10	69	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-11	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-11	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-11	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-12	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-12	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-12	71	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-13	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-13	72	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-13	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-14	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-14	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-14	73	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-15	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-15	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-15	74	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-16	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-16	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-16	75	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-17	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-17	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-17	76	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-18	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-18	77	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-18	77	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-19	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-19	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-19	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-20	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-20	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-20	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-21	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-21	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-21	80	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-22	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-22	81	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-22	81	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-23	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-23	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-23	82	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-24	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-24	83	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-24	83	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-25	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-25	84	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-25	84	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-26	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-26	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-26	85	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-27	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-27	86	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-27	86	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-28	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-28	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-28	87	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-29	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-29	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-29	88	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-30	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-30	89	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-30	89	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-31	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-31	90	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-03-31	90	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-01	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-01	91	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-01	91	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-02	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-02	92	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-02	92	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-03	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-03	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-03	93	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-04	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-04	94	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-04	94	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-05	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-05	95	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-05	95	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-06	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-06	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-06	96	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-07	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-07	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-07	97	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-08	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-08	98	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-08	98	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-09	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-09	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-09	99	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-10	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-10	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-10	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-11	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-11	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-11	101	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-12	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-12	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-12	102	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-13	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-13	103	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-13	103	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2013-04-14	104	0	28.5714	4	2.48617	0.00291941	0.00288855	3.08657e-05	0	0.00124075	0	1.80179e-05	0.000253401	0.000180179	7.32217e-05
2013-04-14	104	1	35.7143	5	9.02074	0.00437506	0.00428054	9.45191e-05	0	0.00107639	0	5.0723e-05	0.000668844	0.00050723	0.000161613
2013-04-14	104	2	35.7143	5	6.25045	0.00585078	0.00576373	8.70475e-05	0	0.00170877	0	0.000284741	0.00359414	0.00284741	0.000746726
2013-04-15	105	0	28.5714	4	2.55881	0.00304829	0.00298596	6.2331e-05	0	0.00129411	0	2.05124e-05	0.000297565	0.000205124	9.24409e-05
2013-04-15	105	1	35.7143	5	9.62054	0.00481858	0.00462411	0.000194472	0	0.00118192	0	6.1721e-05	0.000824281	0.00061721	0.000207071
2013-04-15	105	2	35.7143	5	8.46415	0.0092198	0.00900394	0.000215861	0	0.00269111	0	0.000484104	0.00612505	0.00484104	0.00128401
2013-04-16	106	0	28.5714	4	2.6316	0.00317929	0.00308474	9.45532e-05	0	0.00134844	0	2.0901e-05	0.000300298	0.00020901	9.12885e-05
2013-04-16	106	1	35.7143	5	10.2277	0.00528185	0.00498033	0.000301524	0	0.00129216	0	6.46064e-05	0.000859913	0.000646064	0.000213849
2013-04-16	106	2	35.7143	5	11.3688	0.0143522	0.0139359	0.000416291	0	0.0041877	0	0.000737614	0.00932579	0.00737614	0.00194965
2013-04-17	107	0	28.5714	4	2.70158	0.00330694	0.0031794	0.00012754	0	0.0014014	0	2.04223e-05	0.000298597	0.000204223	9.43743e-05
2013-04-17	107	1	35.7143	5	10.7984	0.00573004	0.00531414	0.000415903	0	0.00139849	0	6.26764e-05	0.00084403	0.000626764	0.000217266
2013-04-17	107	2	35.7143	5	15.0971	0.0219627	0.0212371	0.000725686	0	0.00640684	0	0.00109392	0.0138494	0.0109392	0.00291016
2013-04-18	108	0	28.5714	4	2.77631	0.0034451	0.00328386	0.000161238	0	0.00145891	0	2.21419e-05	0.000326811	0.000221419	0.000105392
2013-04-18	108	1	35.7143	5	11.3785	0.00619793	0.00566093	0.000537006	0	0.00150956	0	6.55761e-05	0.00089217	0.000655761	0.000236409
2013-04-18	108	2	35.7143	5	20.3141	0.0342803	0.033084	0.00119626	0	0.00999927	0	0.00177053	0.0224306	0.0177053	0.00472531
2013-04-19	109	0	28.5714	4	2.85323	0.00358926	0.00339351	0.000195748	0	0.00151904	0	2.31468e-05	0.000324536	0.000231468	9.30683e-05
2013-04-19	109	1	35.7143	5	11.8225	0.00656421	0.00589914	0.000665072	0	0.00159539	0	5.16773e-05	0.000698568	0.000516773	0.000181794
2013-04-19	109	2	35.7143	5	27.0665	0.0527223	0.0507936	0.00192869	0	0.0153775	0	0.00265107	0.033455	0.0265107	0.0069443
2013-04-20	110	0	28.5714	4	2.91424	0.003705	0.00348272	0.000222277	0	0.0015671	0	1.86882e-05	0.000257806	0.000186882	7.0924e-05
2013-04-20	110	1	35.7143	5	12.0057	0.00671744	0.0059529	0.000764534	0	0.00162851	0	2.22986e-05	0.000315327	0.000222986	9.23407e-05
2013-04-20	110	2	35.7143	5	34.0888	0.0745184	0.0717369	0.00278154	0	0.0217284	0	0.00313395	0.0394979	0.0313395	0.00815843
2013-04-21	111	0	28.5714	4	2.98928	0.003849	0.00359064	0.000258364	0	0.00162728	0	2.3223e-05	0.000325543	0.00023223	9.33132e-05
2013-04-21	111	1	35.7143	5	12.0702	0.00677161	0.0058744	0.000897207	0	0.00163737	0	8.76042e-06	0.000161823	8.76042e-05	7.42183e-05
2013-04-21	111	2	35.7143	5	45.5507	0.115104	0.110736	0.00436781	0	0.0335652	0	0.00583438	0.0735758	0.0583438	0.015232
2013-04-22	112	0	28.5714	4	3.0187	0.00390597	0.0036107	0.000295277	0	0.0016505	0	9.49589e-06	0.000156344	9.49589e-05	6.13849e-05
2013-04-22	112	1	35.7143	5	12.0579	0.00676124	0.00573453	0.0010267	0	0.00163058	0	8.76042e-06	1.26296e-05	0	5.35694e-05
2013-04-22	112	2	35.7143	5	59.9035	0.17359	0.166774	0.00681569	0	0.05062	0	0.00840849	0.106137	0.0840849	0.022052
2013-04-23	113	0	28.5714	4	3.01697	0.00390262	0.00357058	0.000332042	0	0.00164817	0	9.49589e-06	2.8223e-05	0	4.09012e-05
2013-04-23	113	1	35.7143	5	12.044	0.0067496	0.005598	0.00115161	0	0.00162381	0	8.76042e-06	4.55321e-07	0	5.66e-05
2013-04-23	113	2	35.7143	5	80.2128	0.268975	0.258475	0.0105	0.0189157	0.078441	0	0.0137125	0.17308	0.137125	0.0359546
