Date	DayCount	PFT	Age	NumberPlants	Height	Width	LAI	CoveredArea	RootDepth	NumberSoilLayers	ShootBiomass	GreenShootBiomass	BrownShootBiomass	ClippedShootBiomass	RootBiomass	RecruitmentBiomass	ExudationBiomass	GPP	NPP	Respiration	Radiation	ShadingIndicator	LimitingFactorWater	LimitingFactorNitrogen	AllocationShoot	AllocationRoot	AllocationRecruitment	AllocationExudation
2013-04-20	110	2	7	6	2.10432	2.94723	0.626994	6.8221	15.2558	2	0.0149179	0.0143482	0.000569684	0	0.00434594	0	0.000626834	0.00790014	0.00626834	0.0016318	419.31	1	1	1	0.69638	0.20362	0	0.1
2013-04-21	111	0	8	3	1.17131	0.976092	0.0813264	0.748293	3.36027	1	0.000964132	0.000896927	6.72052e-05	0	0.000406508	0	5.68948e-06	7.99324e-05	5.68948e-05	2.30376e-05	303.611	0.691557	1	1	0.631343	0.268657	0	0.1
2013-04-21	111	1	8	5	0.696876	1.74219	0.0562965	2.38386	4.05215	1	0.00132901	0.0011435	0.000185508	0	0.000319534	0	5.71254e-07	1.74022e-05	5.71254e-06	1.16896e-05	8.79258	0.0200275	1	1	0.721782	0.178218	0	0.1
2013-04-21	111	2	8	6	2.43254	3.40691	0.724788	9.11616	17.8801	2	0.0230436	0.0221487	0.000894884	0	0.00671349	0	0.00116697	0.0147163	0.0116697	0.00304664	439.026	1	1	1	0.69638	0.20362	0	0.1
2013-04-22	112	0	9	3	1.17561	0.979672	0.0816247	0.753791	3.37016	1	0.000974777	0.000897683	7.70938e-05	0	0.000410498	0	1.69837e-06	3.06334e-05	1.69837e-05	1.36497e-05	43.7244	0.129517	1	1	0.631343	0.268657	0	0.1
2013-04-22	112	1	9	5	0.696839	1.7421	0.0562935	2.38361	4.04708	1	0.00132879	0.00111627	0.000212522	0	0.000318209	0	5.71254e-07	7.93456e-07	0	1.04336e-05	0.385255	0.00114118	1	1	0.721782	0.178218	0	0.1
2013-04-22	112	2	9	6	2.78962	3.90704	0.831184	11.989	20.773	3	0.0347543	0.0333574	0.00139687	0	0.0101248	0	0.00168186	0.0212294	0.0168186	0.00441081	337.595	1	1	1	0.69638	0.20362	0	0.1
2013-04-23	113	0	10	3	1.17557	0.979642	0.0816222	0.753746	3.36873	1	0.00097469	0.000887709	8.6981e-05	0	0.000409919	0	1.69837e-06	3.16791e-06	0	1.017e-05	3.41338	0.00739135	1	1	0.631343	0.268657	0	0.1
2013-04-23	113	1	10	5	0.696797	1.74199	0.0562901	2.38332	4.04202	1	0.00132855	0.00108969	0.00023886	0	0.000316888	0	5.71254e-07	1.3677e-08	0	1.10239e-05	0.00678123	1.46841e-05	1	1	0.721782	0.178218	0	0.1
2013-04-23	113	2	10	6	3.22808	4.52112	0.961824	16.054	24.3743	3	0.0538523	0.0516995	0.00215283	0.00380494	0.0156895	0	0.00274279	0.0346195	0.0274279	0.00719165	461.807	1	1	1	0.69638	0.20362	0	0.1
2013-04-24	114	0	11	3	1.17553	0.97961	0.0816195	0.753696	3.3673	1	0.000974593	0.000877846	9.67476e-05	0	0.00040934	0	1.69837e-06	1.65787e-08	0	1.17271e-05	0.0175724	3.64196e-05	1	1	0.631343	0.268657	0	0.1
2013-04-24	114	1	11	5	0.696751	1.74188	0.0562863	2.38301	4.03696	1	0.00132829	0.00106375	0.000264541	0	0.000315573	0	5.71254e-07	8.359e-12	0	1.25666e-05	4.24376e-06	8.79539e-09	1	1	0.721782	0.178218	0	0.1
2013-04-24	114	2	11	6	3.73892	5.23658	1.11403	21.537	28.6288	3	0.0836779	0.0803534	0.00332449	0.0165372	0.0243803	0	0.00428341	0.0541456	0.0428341	0.0113115	482.499	1	1	1	0.69638	0.20362	0	0.1
2013-04-25	115	0	12	3	1.17549	0.979574	0.0816166	0.753641	3.36587	1	0.000974487	0.000868092	0.000106395	0	0.000408763	0	1.69837e-06	1.76392e-12	0	1.35658e-05	1.89022e-06	3.70107e-09	1	1	0.631343	0.268657	0	0.1
2013-04-25	115	1	12	4	0.6967	1.74175	0.0562822	2.38266	4.03192	1	0.001328	0.00103842	0.000289578	0	0.000314264	0	5.71254e-07	4.97228e-17	0	1.43715e-05	2.6603e-11	5.20887e-14	1	1	0.721782	0.178218	0	0.1
2013-04-25	115	2	12	6	4.33561	6.07228	1.29182	28.9597	33.6685	4	0.130473	0.125328	0.00514556	0.040193	0.0380163	0	0.00672055	0.0850997	0.0672055	0.0178942	510.724	1	1	1	0.69638	0.20362	0	0.1
2013-04-26	116	0	13	3	1.17544	0.979535	0.0816133	0.753581	3.36444	1	0.000974371	0.000858446	0.000115924	0	0.000408187	0	1.69837e-06	0	0	1.42996e-05	3.05654e-13	5.91507e-16	1	1	0.631343	0.268657	0	0.1
2013-04-26	116	1	13	4	0.696645	1.74161	0.0562778	2.38228	4.02687	1	0.00132769	0.0010137	0.000313988	0	0.00031296	0	5.71254e-07	0	0	1.49773e-05	9.17197e-20	1.77498e-22	1	1	0.721782	0.178218	0	0.1
2013-04-26	116	2	13	6	5.02741	7.04119	1.49794	38.9387	39.5941	4	0.203425	0.195439	0.00798592	0.0820354	0.0592741	0	0.010477	0.132773	0.10477	0.0280035	516.737	1	1	1	0.69638	0.20362	0	0.1
2013-04-27	117	0	14	3	1.17539	0.979494	0.0816099	0.753518	3.36301	1	0.000974249	0.000852343	0.000121906	0	0.000407611	0	1.69837e-06	0	0	5.54654e-06	2.43182e-25	2.88049e-27	1	1	0.631343	0.268657	0	0.1
2013-04-27	117	1	14	4	0.696588	1.74147	0.0562732	2.38189	4.02184	1	0.00132736	0.000998254	0.000329103	0	0.000311661	0	5.71254e-07	0	0	5.76648e-06	4.13384e-34	4.89653e-36	1	1	0.721782	0.178218	0	0.1
2013-04-27	117	2	14	6	5.29082	7.41012	1.57643	43.1261	41.8535	5	0.237105	0.226288	0.0108173	0.102662	0.0690078	0	0.00483807	0.0615841	0.0483807	0.0132034	84.4239	1	1	1	0.69638	0.20362	0	0.1
2013-04-28	118	0	15	3	1.17534	0.979451	0.0816063	0.753451	3.36158	1	0.000974118	0.000843891	0.000130228	0	0.000407036	0	1.69837e-06	0	0	6.94843e-06	4.40498e-30	1.11731e-32	1	1	0.631343	0.268657	0	0.1
2013-04-28	118	1	15	4	0.696527	1.74132	0.0562682	2.38147	4.01681	1	0.00132701	0.000977041	0.000349965	0	0.000310368	0	5.71254e-07	0	0	7.15108e-06	8.54409e-40	2.16717e-42	1	1	0.721782	0.178218	0	0.1
2013-04-28	118	2	15	6	6.00949	8.41665	1.79056	55.6376	48.1203	5	0.347444	0.332052	0.0153919	0.173996	0.101138	0	0.0158468	0.199699	0.158468	0.0412309	394.251	1	1	1	0.69638	0.20362	0	0.1
2013-04-29	119	0	16	3	1.17528	0.979404	0.0816024	0.753379	3.36015	1	0.000973979	0.000834514	0.000139465	0	0.000406462	0	1.69837e-06	0	0	8.67991e-06	2.0652e-48	5.9733e-51	1	1	0.631343	0.268657	0	0.1
2013-04-29	119	1	16	4	0.696461	1.74115	0.0562629	2.38102	4.01178	1	0.00132663	0.000953778	0.000372855	0	0.00030908	0	5.71254e-07	0	0	8.83296e-06	6.10596e-61	1.76606e-63	1	1	0.721782	0.178218	0	0.1
2013-04-29	119	2	16	6	6.8748	9.62857	2.04839	72.8138	55.7614	6	0.520178	0.497263	0.0229156	0.293185	0.151451	0	0.0248079	0.313075	0.248079	0.0649955	345.739	1	1	1	0.69638	0.20362	0	0.1
2013-04-30	120	0	17	3	1.17523	0.979354	0.0815982	0.753302	3.35873	1	0.00097383	0.000825242	0.000148588	0	0.000405889	0	1.69837e-06	0	0	7.83714e-06	3.85048e-78	1.21877e-80	1	1	0.631343	0.268657	0	0.1
2013-04-30	120	1	17	4	0.696392	1.74098	0.0562573	2.38055	4.00676	1	0.00132624	0.000931069	0.000395168	0	0.000307798	0	5.71254e-07	0	0	7.88638e-06	1.54576e-94	4.89271e-97	1	1	0.721782	0.178218	0	0.1
2013-04-30	120	2	17	6	7.83208	10.9693	2.33361	94.5035	64.3196	7	0.769137	0.734954	0.0341828	0.474527	0.223956	0	0.0357553	0.450996	0.357553	0.0934439	315.932	1	1	1	0.69638	0.20362	0	0.1
2013-05-01	121	0	18	3	1.17516	0.979301	0.0815938	0.753221	3.3573	1	0.000973672	0.000816072	0.0001576	0	0.000405316	0	1.69837e-06	0	0	8.68838e-06	2.55218e-122	8.19386e-125	1	1	0.631343	0.268657	0	0.1
2013-05-01	121	1	18	4	0.696319	1.7408	0.0562514	2.38005	4.00175	1	0.00132582	0.000908901	0.000416919	0	0.000306521	0	5.71254e-07	0	0	8.64593e-06	1.34023e-143	4.30285e-146	1	1	0.721782	0.178218	0	0.1
2013-05-01	121	2	18	6	8.90557	12.4728	2.65346	122.185	74.0343	8	1.13073	1.07989	0.0508354	0.749821	0.329254	0	0.0519314	0.655842	0.519314	0.136528	311.475	1	1	1	0.69638	0.20362	0	0.1
2013-05-02	122	0	19	3	1.17509	0.979245	0.0815892	0.753135	3.35587	1	0.000973505	0.000807005	0.000166501	0	0.000404744	0	1.69837e-06	0	0	9.46269e-06	2.31357e-188	1.08769e-190	1	1	0.631343	0.268657	0	0.1
2013-05-02	122	1	19	4	0.696242	1.74061	0.0562452	2.37953	3.99675	1	0.00132538	0.00088726	0.000438121	0	0.000305249	0	5.71254e-07	0	0	9.31244e-06	7.11553e-216	3.34526e-218	1	1	0.721782	0.178218	0	0.1
2013-05-02	122	2	19	6	9.95119	13.9372	2.96501	152.561	83.5979	9	1.5776	1.5023	0.075303	1.102	0.459287	0	0.0641817	0.813078	0.641817	0.171262	212.705	1	1	1	0.69638	0.20362	0	0.1
2013-05-03	123	0	20	3	1.17502	0.979187	0.0815843	0.753045	3.35445	1	0.00097333	0.000798038	0.000175292	0	0.000404174	0	1.69837e-06	0	0	9.24398e-06	3.0155e-271	7.87422e-274	1	1	0.631343	0.268657	0	0.1
2013-05-03	123	1	20	4	0.696162	1.7404	0.0562387	2.37898	3.99175	1	0.00132492	0.000866135	0.000458787	0	0.000303982	0	5.71254e-07	0	0	8.9972e-06	1.34356e-305	3.50838e-308	1	1	0.721782	0.178218	0	0.1
2013-05-03	123	2	20	6	11.3668	15.9199	3.38681	199.054	96.7098	10	2.3512	2.24186	0.109337	1.73066	0.684607	0	0.111105	1.40362	1.11105	0.292575	382.959	1	1	1	0.69638	0.20362	0	0.1
2013-05-04	124	0	21	3	1.17495	0.979125	0.0815791	0.75295	3.35302	1	0.000973146	0.000789171	0.000183975	0	0.000403604	0	1.69837e-06	0	0	8.94148e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-04	124	1	21	4	0.696078	1.74019	0.0562319	2.3784	3.98675	1	0.00132444	0.000845513	0.00047893	0	0.000302721	0	5.71254e-07	0	0	8.60758e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-04	124	2	21	6	12.8905	18.054	3.84081	255.998	110.993	12	3.42914	3.26902	0.160128	2.63108	0.998484	0	0.154816	1.95674	1.54816	0.408585	332.54	1	1	1	0.69638	0.20362	0	0.1
2013-05-05	125	0	22	3	1.17487	0.97906	0.0815737	0.75285	3.3516	1	0.000972953	0.000780402	0.000192551	0	0.000403034	0	1.69837e-06	0	0	1.0686e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-05	125	1	22	4	0.69599	1.73998	0.0562249	2.37781	3.98177	1	0.00132394	0.000825381	0.000498562	0	0.000301465	0	5.71254e-07	0	0	1.0175e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-05	125	2	22	6	14.9137	20.8876	4.44363	342.663	130.216	14	5.31046	5.07627	0.234189	4.24223	1.54666	0	0.27019	3.41522	2.7019	0.713321	625.88	1	1	1	0.69638	0.20362	0	0.1
2013-05-06	126	0	23	3	1.17479	0.978993	0.0815681	0.752746	3.35018	1	0.000972752	0.000771731	0.000201021	0	0.000402466	0	1.69837e-06	0	0	1.14299e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-06	126	1	23	4	0.6959	1.73975	0.0562175	2.37718	3.97679	1	0.00132343	0.00080573	0.000517696	0	0.000300214	0	5.71254e-07	0	0	1.07655e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-06	126	2	23	6	17.1687	24.0457	5.1155	454.115	151.928	16	8.10179	7.75258	0.349209	6.68611	2.35988	0	0.400884	5.07437	4.00884	1.06553	576.163	1	1	1	0.69638	0.20362	0	0.1
2013-05-07	127	0	24	3	1.17471	0.978922	0.0815622	0.752638	3.34875	1	0.000972542	0.000763157	0.000209386	0	0.000401898	0	1.69837e-06	0	0	1.17254e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-07	127	1	24	4	0.695805	1.73951	0.0562099	2.37654	3.97181	1	0.00132289	0.000786546	0.000536343	0	0.000298968	0	5.71254e-07	0	0	1.09248e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-07	127	2	24	6	19.3212	27.0605	5.75686	575.125	172.893	18	11.5472	11.0223	0.524879	9.75423	3.36276	-0.411392	0.449118	5.71393	4.49118	1.22275	278.472	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-08	128	0	25	3	1.17462	0.978849	0.0815562	0.752526	3.34733	1	0.000972324	0.000754677	0.000217647	0	0.000401331	0	1.69837e-06	0	0	1.28768e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-08	128	1	25	4	0.695708	1.73927	0.0562021	2.37588	3.96685	1	0.00132233	0.000767818	0.000554515	0	0.000297728	0	5.71254e-07	0	0	1.18691e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-08	128	2	25	6	22.2511	31.164	6.62985	762.777	201.811	21	17.6371	16.8625	0.77461	15.2592	5.13701	-1.13855	0.793836	10.0803	7.93836	2.14196	517.489	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-09	129	0	26	3	1.17453	0.978773	0.0815498	0.752409	3.34591	1	0.000972098	0.000746292	0.000225807	0	0.000400765	0	1.69837e-06	0	0	1.28428e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-09	129	1	26	4	0.695608	1.73902	0.056194	2.37519	3.96188	1	0.00132176	0.000749537	0.000572224	0	0.000296492	0	5.71254e-07	0	0	1.17117e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-09	129	2	26	6	25.525	35.7493	7.60532	1003.75	234.546	24	26.6238	25.4671	1.15669	23.4946	7.75483	-2.21157	1.17142	14.8846	11.7142	3.17046	528.364	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-10	130	0	27	3	1.17443	0.978695	0.0815433	0.752288	3.34449	1	0.000971864	0.000738	0.000233865	0	0.0004002	0	1.69837e-06	0	0	1.09645e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-10	130	1	27	4	0.695504	1.73876	0.0561856	2.37448	3.95693	1	0.00132117	0.000731691	0.00058948	0	0.000295262	0	5.71254e-07	0	0	9.89285e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-10	130	2	27	6	28.8123	40.3534	8.58478	1278.94	267.802	27	38.2918	36.558	1.73375	34.3047	11.1516	-3.60477	1.52097	19.3264	15.2097	4.11673	412.82	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-11	131	0	28	3	1.17434	0.978614	0.0815365	0.752164	3.34307	1	0.000971622	0.0007298	0.000241823	0	0.000399636	0	1.69837e-06	0	0	9.55976e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-11	131	1	28	4	0.695398	1.73849	0.056177	2.37376	3.95198	1	0.00132056	0.00071427	0.000606294	0	0.000294037	0	5.71254e-07	0	0	8.5345e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-11	131	2	28	6	32.5857	45.6383	9.7091	1635.87	306.427	31	55.3929	52.8309	2.56205	50.2932	16.1306	-5.64673	2.22921	28.2617	22.2921	5.96963	490.459	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-12	132	0	29	3	1.17424	0.97853	0.0815295	0.752035	3.34165	1	0.000971372	0.000721691	0.000249682	0	0.000399072	0	1.69837e-06	0	0	7.88378e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-12	132	1	29	4	0.695288	1.73822	0.0561682	2.37301	3.94704	1	0.00131994	0.000697263	0.000622677	0	0.000292817	0	5.71254e-07	0	0	6.96452e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-12	132	2	29	6	36.5329	51.1665	10.8852	2056.18	347.275	35	78.059	74.3	3.75899	71.649	22.7272	-8.3532	2.95466	37.4097	29.5466	7.86308	464.338	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-13	133	0	30	3	1.17413	0.978443	0.0815223	0.751902	3.34023	1	0.000971115	0.000713672	0.000257443	0	0.000398509	0	1.69837e-06	0	0	7.28204e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-13	133	1	30	4	0.695176	1.73794	0.0561591	2.37224	3.9421	1	0.0013193	0.000680662	0.000638639	0	0.000291602	0	5.71254e-07	0	0	6.36593e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-13	133	2	30	6	39.8178	55.7672	11.8639	2442.57	381.539	39	101.065	95.6231	5.44218	93.4507	29.4107	-11.1005	2.99922	38.1142	29.9922	8.12199	282.165	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-14	134	0	31	3	1.17402	0.978354	0.0815149	0.751765	3.33881	1	0.000970849	0.000705742	0.000265107	0	0.000397947	0	1.69837e-06	0	0	9.55948e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-14	134	1	31	4	0.695061	1.73765	0.0561498	2.37146	3.93717	1	0.00131865	0.000664455	0.000654191	0	0.000290392	0	5.71254e-07	0	0	8.27031e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-14	134	2	31	6	44.2261	61.9413	13.1774	3013.35	428.012	43	138.486	130.878	7.60782	129.092	40.2964	-15.5689	4.87823	62.0416	48.7823	13.2592	498.157	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-15	135	0	32	3	1.17391	0.978262	0.0815072	0.751624	3.33739	1	0.000970576	0.000697901	0.000272676	0	0.000397386	0	1.69837e-06	0	0	1.19185e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-15	135	1	32	4	0.694943	1.73736	0.0561403	2.37066	3.93224	1	0.00131798	0.000648635	0.000669341	0	0.000289187	0	5.71254e-07	0	0	1.0205e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-15	135	2	32	6	49.324	69.0812	14.6964	3748.09	482.32	49	192.109	181.537	10.5717	180.424	55.8986	-21.972	6.99024	89.2074	69.9024	19.305	654.585	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-16	136	0	33	3	1.1738	0.978168	0.0814994	0.751479	3.33597	1	0.000970296	0.000690146	0.00028015	0	0.000396825	0	1.69837e-06	0	0	1.29595e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-16	136	1	33	4	0.694823	1.73706	0.0561306	2.36983	3.92733	1	0.00131729	0.000633191	0.0006841	0	0.000287987	0	5.71254e-07	0	0	1.09828e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-16	136	2	33	6	54.4198	76.2182	16.2147	4562.54	537.11	54	258.013	243.33	14.6829	243.79	75.0623	-29.8419	8.59156	110.175	85.9156	24.2592	605.635	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-17	137	0	34	3	1.17369	0.978071	0.0814913	0.75133	3.33456	1	0.000970008	0.000682478	0.00028753	0	0.000396265	0	1.69837e-06	0	0	1.36359e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-17	137	1	34	4	0.6947	1.73675	0.0561206	2.369	3.92241	1	0.00131659	0.000618115	0.000698477	0	0.000286792	0	5.71254e-07	0	0	1.14385e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-17	137	2	34	6	59.5624	83.4207	17.7469	5465.6	592.877	60	338.289	318.096	20.1929	321.25	98.3917	-39.4281	10.4653	134.77	104.653	30.1162	588.46	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-18	138	0	35	3	1.17357	0.977972	0.0814831	0.751178	3.33314	1	0.000969713	0.000674895	0.000294818	0	0.000395707	0	1.69837e-06	0	0	9.34909e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-18	138	1	35	4	0.694574	1.73644	0.0561105	2.36814	3.91751	1	0.00131588	0.000603398	0.000712481	0	0.000285602	0	5.71254e-07	0	0	7.76325e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-18	138	2	35	6	62.5554	87.6126	18.6387	6028.69	625.366	63	391.891	364.496	27.3949	373.097	113.878	-45.8308	6.98979	90.9446	69.8979	21.0467	205.339	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-19	139	0	36	3	1.17344	0.97787	0.0814746	0.751022	3.33172	1	0.000969411	0.000667396	0.000302015	0	0.000395148	0	1.69837e-06	0	0	1.02323e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-19	139	1	36	4	0.694446	1.73612	0.0561002	2.36727	3.91261	1	0.00131515	0.000589032	0.000726121	0	0.000284417	0	5.71254e-07	0	0	8.41131e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-19	139	2	36	6	67.7463	94.8827	20.1854	7070.73	682.368	69	497.769	462.126	35.6433	475.727	144.621	-58.4754	13.8042	177.077	138.042	39.0353	560.147	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-20	140	0	37	3	1.17332	0.977766	0.0814659	0.750862	3.33031	1	0.000969101	0.00065998	0.000309121	0	0.000394591	0	1.69837e-06	0	0	9.4882e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-20	140	1	37	4	0.694316	1.73579	0.0560896	2.36638	3.90771	1	0.00131441	0.000575007	0.000739405	0	0.000283237	0	5.71254e-07	0	0	7.72179e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-20	140	2	37	6	72.1556	101.058	21.4992	8021.09	731.024	74	601.425	555.325	46.1	576.42	174.656	-70.8561	13.516	174.312	135.16	39.1519	392.155	1	1	1	0.767256	0.224344	-0.0916	0.1
